ENSG00000130876_SLC7A10_143,1,1,1,3,0
ENSG00000130876_SLC7A10_144,0,0,2,1,1
ENSG00000130876_SLC7A10_145,1,1,0,2,2
ENSG00000130876_SLC7A10_146,0,0,0,2,0
ENSG00000130876_SLC7A10_147,0,1,1,1,0
ENSG00000130876_SLC7A10_148,1,2,0,0,2
ENSG00000130876_SLC7A10_149,2,1,1,1,1
ENSG00000130876_SLC7A10_150,2,1,0,0,0
ENSG00000130876_SLC7A10_151,0,0,1,2,0
ENSG00000130876_SLC7A10_152,0,1,1,1,0
ENSG00000130876_SLC7A10_153,0,0,1,3,0
ENSG00000130876_SLC7A10_154,0,0,1,0,0
ENSG00000130876_SLC7A10_155,0,1,0,2,0
ENSG00000130876_SLC7A10_156,0,0,0,4,2
ENSG00000130876_SLC7A10_157,1,0,1,3,1
ENSG00000130876_SLC7A10_158,2,1,2,2,0
ENSG00000130876_SLC7A10_159,2,2,3,5,0
ENSG00000130876_SLC7A10_160,0,1,1,1,0
ENSG00000130876_SLC7A10_161,0,1,1,2,1
ENSG00000130876_SLC7A10_162,0,1,0,2,0
ENSG00000130876_SLC7A10_163,1,1,0,2,2
ENSG00000130876_SLC7A10_164,0,0,0,1,2
ENSG00000130876_SLC7A10_165,0,0,1,0,1
ENSG00000130876_SLC7A10_166,0,1,0,1,1
ENSG00000130876_SLC7A10_167,2,2,1,1,0
ENSG00000130876_SLC7A10_168,0,0,2,2,0
ENSG00000130876_SLC7A10_169,0,0,3,0,0
ENSG00000130876_SLC7A10_170,1,0,0,0,0
ENSG00000130876_SLC7A10_171,0,0,1,0,0
ENSG00000130876_SLC7A10_172,0,0,1,2,1
ENSG00000130876_SLC7A10_173,3,1,6,5,4
ENSG00000130876_SLC7A10_174,7,1,4,3,0
ENSG00000130876_SLC7A10_175,4,0,2,4,4
ENSG00000130876_SLC7A10_176,0,0,2,1,0
ENSG00000130876_SLC7A10_177,3,1,2,0,0
ENSG00000130876_SLC7A10_178,2,1,3,1,2
ENSG00000130876_SLC7A10_179,0,1,2,3,1
ENSG00000130876_SLC7A10_180,2,2,1,3,0
ENSG00000130876_SLC7A10_181,2,1,3,4,0
ENSG00000130876_SLC7A10_182,0,0,1,1,1
ENSG00000130876_SLC7A10_183,0,0,0,1,0
ENSG00000130876_SLC7A10_184,1,1,0,1,0
ENSG00000130876_SLC7A10_185,0,1,0,1,0
ENSG00000130876_SLC7A10_186,0,0,1,0,1
ENSG00000130876_SLC7A10_187,0,0,2,0,1
ENSG00000130876_SLC7A10_188,0,0,1,0,0
ENSG00000130876_SLC7A10_189,0,0,1,1,0
ENSG00000130876_SLC7A10_190,0,1,3,1,2
ENSG00000130876_SLC7A10_191,1,1,1,2,0
ENSG00000130876_SLC7A10_192,1,1,2,3,1
ENSG00000130876_SLC7A10_193,0,1,4,1,1
ENSG00000130876_SLC7A10_194,1,0,1,3,0
ENSG00000130876_SLC7A10_195,0,1,1,4,1
ENSG00000130876_SLC7A10_196,3,2,1,1,0
ENSG00000130876_SLC7A10_197,6,3,1,0,2
ENSG00000130876_SLC7A10_198,7,4,0,0,2
ENSG00000130876_SLC7A10_199,8,4,1,2,1
ENSG00000130876_SLC7A10_200,6,5,3,2,1
ENSG00000130881_LRP3_1,6,6,2,5,0
ENSG00000130881_LRP3_2,7,5,2,6,0
ENSG00000130881_LRP3_3,5,6,3,5,0
ENSG00000130881_LRP3_4,2,1,1,2,0
ENSG00000130881_LRP3_5,5,0,1,1,1
ENSG00000130881_LRP3_6,4,1,2,1,0
ENSG00000130881_LRP3_7,2,0,2,2,2
ENSG00000130881_LRP3_8,1,0,0,0,0
ENSG00000130881_LRP3_9,0,0,0,0,0
ENSG00000130881_LRP3_10,1,0,3,1,0
ENSG00000130881_LRP3_11,1,0,1,2,0
ENSG00000130881_LRP3_12,1,1,0,0,0
ENSG00000130881_LRP3_13,0,1,0,0,0
ENSG00000130881_LRP3_14,1,1,0,2,0
ENSG00000130881_LRP3_15,0,1,2,3,0
ENSG00000130881_LRP3_16,0,0,0,0,0
ENSG00000130881_LRP3_17,1,0,1,2,1
ENSG00000130881_LRP3_18,2,1,2,4,0
ENSG00000130881_LRP3_19,2,1,1,2,0
ENSG00000130881_LRP3_20,0,1,1,0,0
ENSG00000130881_LRP3_21,2,0,0,0,0
ENSG00000130881_LRP3_22,3,0,0,0,0
ENSG00000130881_LRP3_23,1,0,2,1,1
ENSG00000130881_LRP3_24,2,1,2,1,2
ENSG00000130881_LRP3_25,2,1,2,2,1
ENSG00000130881_LRP3_26,3,0,2,0,0
ENSG00000130881_LRP3_27,2,0,2,2,2
ENSG00000130881_LRP3_28,2,4,1,1,0
ENSG00000130881_LRP3_29,1,3,0,0,0
ENSG00000130881_LRP3_30,1,0,0,1,2
ENSG00000130881_LRP3_31,0,0,1,2,0
ENSG00000130881_LRP3_32,2,0,0,0,0
ENSG00000130881_LRP3_33,0,0,0,0,0
ENSG00000130881_LRP3_34,0,0,0,0,0
ENSG00000130881_LRP3_35,0,1,1,2,0
ENSG00000130881_LRP3_36,0,1,1,3,0
ENSG00000130881_LRP3_37,0,0,0,1,0
ENSG00000130881_LRP3_38,0,0,0,1,0
ENSG00000130881_LRP3_39,1,1,1,2,1
ENSG00000130881_LRP3_40,2,1,1,1,0
ENSG00000130881_LRP3_41,0,0,1,2,0
ENSG00000130881_LRP3_42,1,2,1,2,2
ENSG00000130881_LRP3_43,3,1,1,2,3
ENSG00000130881_LRP3_44,3,1,1,1,0
ENSG00000130881_LRP3_45,4,0,1,1,0
ENSG00000130881_LRP3_46,2,1,1,1,0
ENSG00000130881_LRP3_47,5,5,0,3,1
ENSG00000130881_LRP3_48,8,4,0,2,2
ENSG00000130881_LRP3_49,5,3,2,2,1
ENSG00000130881_LRP3_50,7,3,3,2,2
ENSG00000130881_LRP3_51,5,3,5,4,0
ENSG00000130881_LRP3_52,1,3,3,1,1
ENSG00000130881_LRP3_53,4,4,1,1,1
ENSG00000130881_LRP3_54,2,0,1,2,1
ENSG00000130881_LRP3_55,3,0,0,1,0
ENSG00000130881_LRP3_56,3,1,0,0,0
ENSG00000130881_LRP3_57,2,0,0,0,0
ENSG00000130881_LRP3_58,0,0,0,0,0
ENSG00000130881_LRP3_59,0,0,0,0,0
ENSG00000130881_LRP3_60,2,3,0,1,0
ENSG00000130881_LRP3_61,1,1,2,1,0
ENSG00000130881_LRP3_62,1,2,4,1,0
ENSG00000130881_LRP3_63,4,1,2,0,0
ENSG00000130881_LRP3_64,3,0,1,1,0
ENSG00000130881_LRP3_65,1,1,0,1,1
ENSG00000130881_LRP3_66,0,1,0,3,1
ENSG00000130881_LRP3_67,1,0,2,3,1
ENSG00000130881_LRP3_68,2,0,4,2,0
ENSG00000130881_LRP3_69,1,0,1,4,0
ENSG00000130881_LRP3_70,0,0,0,1,0
ENSG00000130881_LRP3_71,1,0,1,2,0
ENSG00000130881_LRP3_72,0,0,1,1,1
ENSG00000130881_LRP3_73,0,0,0,1,0
ENSG00000130881_LRP3_74,0,0,0,4,0
ENSG00000130881_LRP3_75,2,0,3,3,2
ENSG00000130881_LRP3_76,0,0,2,1,1
ENSG00000130881_LRP3_77,3,0,1,1,0
ENSG00000130881_LRP3_78,3,0,3,1,0
ENSG00000130881_LRP3_79,2,0,0,2,2
ENSG00000130881_LRP3_80,1,0,2,0,1
ENSG00000130881_LRP3_81,1,2,2,1,0
ENSG00000130881_LRP3_82,1,2,1,3,2
ENSG00000130881_LRP3_83,1,1,4,3,0
ENSG00000130881_LRP3_84,2,0,2,1,1
ENSG00000130881_LRP3_85,0,0,0,7,0
ENSG00000130881_LRP3_86,0,1,0,3,0
ENSG00000130881_LRP3_87,0,0,0,1,0
ENSG00000130881_LRP3_88,0,1,0,1,0
ENSG00000130881_LRP3_89,0,0,0,1,1
ENSG00000130881_LRP3_90,0,1,2,1,1
ENSG00000130881_LRP3_91,0,1,0,2,0
ENSG00000130881_LRP3_92,1,1,2,3,0
ENSG00000130881_LRP3_93,1,2,2,4,0
ENSG00000130881_LRP3_94,0,1,4,3,0
ENSG00000130881_LRP3_95,0,0,1,1,1
ENSG00000130881_LRP3_96,1,1,0,3,1
ENSG00000130881_LRP3_97,1,0,1,2,0
ENSG00000130881_LRP3_98,1,0,2,1,0
ENSG00000130881_LRP3_99,0,0,0,0,0
ENSG00000130881_LRP3_100,0,0,0,0,0
ENSG00000130881_LRP3_101,0,0,0,0,0
ENSG00000130881_LRP3_102,0,0,0,0,0
ENSG00000130881_LRP3_103,0,1,0,0,0
ENSG00000130881_LRP3_104,0,1,0,0,0
ENSG00000130881_LRP3_105,0,0,0,1,0
ENSG00000130881_LRP3_106,1,0,0,0,0
ENSG00000130881_LRP3_107,0,0,1,0,0
ENSG00000130881_LRP3_108,0,0,0,0,0
ENSG00000130881_LRP3_109,0,0,0,0,0
ENSG00000130881_LRP3_110,0,0,1,1,0
ENSG00000130881_LRP3_111,0,1,0,1,0
ENSG00000130881_LRP3_112,1,0,1,2,0
ENSG00000130881_LRP3_113,1,0,1,1,0
ENSG00000130881_LRP3_114,1,0,3,2,1
ENSG00000130881_LRP3_115,2,0,3,8,1
ENSG00000130881_LRP3_116,2,0,2,8,0
ENSG00000130881_LRP3_117,0,0,1,2,0
ENSG00000130881_LRP3_118,0,0,0,2,0
ENSG00000130881_LRP3_119,1,0,1,4,0
ENSG00000130881_LRP3_120,1,0,1,2,0
ENSG00000130881_LRP3_121,1,0,0,2,0
ENSG00000130881_LRP3_122,1,0,1,0,0
ENSG00000130881_LRP3_123,0,0,0,2,2
ENSG00000130881_LRP3_124,0,0,1,2,1
ENSG00000130881_LRP3_125,1,0,2,2,2
ENSG00000130881_LRP3_126,1,0,0,3,1
ENSG00000130881_LRP3_127,1,0,2,2,1
ENSG00000130881_LRP3_128,1,1,1,0,0
ENSG00000130881_LRP3_129,2,0,0,2,0
ENSG00000130881_LRP3_130,0,0,0,3,0
ENSG00000130881_LRP3_131,0,1,0,1,0
ENSG00000130881_LRP3_132,2,0,1,2,0
ENSG00000130881_LRP3_133,1,0,0,2,0
ENSG00000130881_LRP3_134,1,0,3,1,0
ENSG00000130881_LRP3_135,1,1,2,2,0
ENSG00000130881_LRP3_136,1,1,0,1,0
ENSG00000130881_LRP3_137,0,0,0,5,0
ENSG00000130881_LRP3_138,0,1,0,1,0
ENSG00000130881_LRP3_139,0,2,1,1,0
ENSG00000130881_LRP3_140,0,1,2,3,0
ENSG00000130881_LRP3_141,0,0,1,1,0
ENSG00000130881_LRP3_142,1,0,2,2,0
ENSG00000130881_LRP3_143,0,0,0,1,1
ENSG00000130881_LRP3_144,1,0,2,0,0
ENSG00000130881_LRP3_145,3,0,3,1,0
ENSG00000130881_LRP3_146,0,0,2,0,0
ENSG00000130881_LRP3_147,0,0,2,0,1
ENSG00000130881_LRP3_148,1,0,3,1,0
ENSG00000130881_LRP3_149,1,0,0,4,0
ENSG00000130881_LRP3_150,0,0,3,4,1
ENSG00000130881_LRP3_151,3,0,1,1,1
ENSG00000130881_LRP3_152,0,0,1,0,0
ENSG00000130881_LRP3_153,3,0,1,0,1
ENSG00000130881_LRP3_154,0,1,1,1,0
ENSG00000130881_LRP3_155,1,0,1,1,0
ENSG00000130881_LRP3_156,1,1,1,0,0
ENSG00000130881_LRP3_157,3,1,0,1,0
ENSG00000130881_LRP3_158,1,0,0,1,0
ENSG00000130881_LRP3_159,0,0,0,3,0
ENSG00000130881_LRP3_160,0,1,0,4,0
ENSG00000130881_LRP3_161,1,1,0,1,1
ENSG00000130881_LRP3_162,3,0,0,2,2
ENSG00000130881_LRP3_163,3,1,2,3,3
ENSG00000130881_LRP3_164,2,1,2,4,0
ENSG00000130881_LRP3_165,1,0,0,2,0
ENSG00000130881_LRP3_166,0,0,1,1,0
ENSG00000130881_LRP3_167,1,0,0,1,1
ENSG00000130881_LRP3_168,0,0,0,1,0
ENSG00000130881_LRP3_169,0,1,1,0,2
ENSG00000130881_LRP3_170,1,1,0,0,1
ENSG00000130881_LRP3_171,0,0,1,1,0
ENSG00000130881_LRP3_172,0,2,0,3,0
ENSG00000130881_LRP3_173,0,1,1,4,0
ENSG00000130881_LRP3_174,2,0,0,0,1
ENSG00000130881_LRP3_175,0,0,1,1,1
ENSG00000130881_LRP3_176,0,0,1,2,0
ENSG00000130881_LRP3_177,0,0,1,4,0
ENSG00000130881_LRP3_178,1,0,2,3,0
ENSG00000130881_LRP3_179,2,0,3,1,2
ENSG00000130881_LRP3_180,0,0,1,0,1
ENSG00000130881_LRP3_181,0,0,0,2,0
ENSG00000130881_LRP3_182,0,0,0,4,1
ENSG00000130881_LRP3_183,0,0,0,2,0
ENSG00000130881_LRP3_184,0,0,1,2,0
ENSG00000130881_LRP3_185,0,0,3,4,0
ENSG00000130881_LRP3_186,0,2,2,2,0
ENSG00000130881_LRP3_187,0,2,0,2,1
ENSG00000130881_LRP3_188,1,0,1,3,1
ENSG00000130881_LRP3_189,2,0,1,4,1
ENSG00000130881_LRP3_190,3,0,2,4,0
ENSG00000130881_LRP3_191,0,0,3,3,1
ENSG00000130881_LRP3_192,0,0,3,2,1
ENSG00000130881_LRP3_193,0,1,2,5,1
ENSG00000130881_LRP3_194,1,1,1,5,1
ENSG00000130881_LRP3_195,1,0,2,1,0
ENSG00000130881_LRP3_196,0,0,1,1,0
ENSG00000130881_LRP3_197,0,0,0,1,0
ENSG00000130881_LRP3_198,1,2,1,1,0
ENSG00000130881_LRP3_199,0,0,1,1,0
ENSG00000130881_LRP3_200,1,1,0,1,0
ENSG00000130921_C12orf65_1,0,0,1,0,2
ENSG00000130921_C12orf65_2,0,1,0,1,4
ENSG00000130921_C12orf65_3,1,3,2,1,6
ENSG00000130921_C12orf65_4,0,0,2,2,7
ENSG00000130921_C12orf65_5,1,0,1,2,7
ENSG00000130921_C12orf65_6,1,2,4,1,8
ENSG00000130921_C12orf65_7,0,0,3,0,8
ENSG00000130921_C12orf65_8,1,1,1,1,10
ENSG00000130921_C12orf65_9,0,0,0,1,6
ENSG00000130921_C12orf65_10,0,0,1,0,2
ENSG00000130921_C12orf65_11,1,0,2,0,1
ENSG00000130921_C12orf65_12,0,0,1,0,2
ENSG00000130921_C12orf65_13,0,0,1,0,2
ENSG00000130921_C12orf65_14,0,0,0,0,0
ENSG00000130921_C12orf65_15,0,0,1,0,0
ENSG00000130921_C12orf65_16,0,0,1,0,0
ENSG00000130921_C12orf65_17,1,1,1,0,1
ENSG00000130921_C12orf65_18,0,1,3,0,4
ENSG00000130921_C12orf65_19,3,1,3,0,7
ENSG00000130921_C12orf65_20,2,0,3,0,8
ENSG00000130921_C12orf65_21,1,1,3,0,11
ENSG00000130921_C12orf65_22,1,1,2,0,8
ENSG00000130921_C12orf65_23,3,2,0,0,4
ENSG00000130921_C12orf65_24,3,1,3,0,1
ENSG00000130921_C12orf65_25,1,0,1,0,6
ENSG00000130921_C12orf65_26,0,0,0,0,1
ENSG00000130921_C12orf65_27,2,1,0,0,4
ENSG00000130921_C12orf65_28,1,1,2,1,4
ENSG00000130921_C12orf65_29,4,0,4,0,4
ENSG00000130921_C12orf65_30,7,0,2,1,1
ENSG00000130921_C12orf65_31,1,1,1,0,0
ENSG00000130921_C12orf65_32,3,0,2,0,2
ENSG00000130921_C12orf65_33,3,1,2,0,7
ENSG00000130921_C12orf65_34,1,0,4,0,4
ENSG00000130921_C12orf65_35,2,1,2,0,5
ENSG00000130921_C12orf65_36,3,2,0,0,3
ENSG00000130921_C12orf65_37,1,3,3,0,0
ENSG00000130921_C12orf65_38,0,5,3,0,2
ENSG00000130921_C12orf65_39,2,3,1,0,2
ENSG00000130921_C12orf65_40,2,2,1,0,3
ENSG00000130921_C12orf65_41,4,1,1,2,4
ENSG00000130921_C12orf65_42,4,0,2,1,4
ENSG00000130921_C12orf65_43,3,1,0,4,2
ENSG00000130921_C12orf65_44,0,1,2,1,4
ENSG00000130921_C12orf65_45,2,2,3,1,5
ENSG00000130921_C12orf65_46,0,2,2,1,4
ENSG00000130921_C12orf65_47,2,3,3,0,8
ENSG00000130921_C12orf65_48,2,1,1,0,13
ENSG00000130921_C12orf65_49,3,6,2,0,8
ENSG00000130921_C12orf65_50,9,4,2,0,8
ENSG00000130921_C12orf65_51,9,2,3,0,5
ENSG00000130921_C12orf65_52,11,3,1,0,4
ENSG00000130921_C12orf65_53,5,3,2,0,9
ENSG00000130921_C12orf65_54,4,1,2,0,7
ENSG00000130921_C12orf65_55,1,2,1,0,4
ENSG00000130921_C12orf65_56,0,1,0,0,0
ENSG00000130921_C12orf65_57,2,2,1,0,2
ENSG00000130921_C12orf65_58,7,3,2,0,5
ENSG00000130921_C12orf65_59,11,1,4,1,12
ENSG00000130921_C12orf65_60,12,3,2,3,14
ENSG00000130921_C12orf65_61,10,4,4,0,11
ENSG00000130921_C12orf65_62,11,1,3,3,10
ENSG00000130921_C12orf65_63,10,6,2,3,7
ENSG00000130921_C12orf65_64,2,5,1,2,5
ENSG00000130921_C12orf65_65,4,6,0,0,7
ENSG00000130921_C12orf65_66,3,4,1,0,3
ENSG00000130921_C12orf65_67,3,6,4,0,4
ENSG00000130921_C12orf65_68,5,3,2,1,4
ENSG00000130921_C12orf65_69,4,2,0,1,5
ENSG00000130921_C12orf65_70,1,1,0,0,2
ENSG00000130921_C12orf65_71,0,0,0,0,0
ENSG00000130921_C12orf65_72,2,1,0,0,3
ENSG00000130921_C12orf65_73,8,3,0,2,0
ENSG00000130921_C12orf65_74,3,3,2,1,10
ENSG00000130921_C12orf65_75,6,3,2,1,8
ENSG00000130921_C12orf65_76,7,2,2,4,2
ENSG00000130921_C12orf65_77,9,5,3,0,3
ENSG00000130921_C12orf65_78,11,6,3,0,4
ENSG00000130921_C12orf65_79,4,5,1,0,4
ENSG00000130921_C12orf65_80,8,1,4,2,4
ENSG00000130921_C12orf65_81,13,3,1,1,5
ENSG00000130921_C12orf65_82,9,6,1,0,6
ENSG00000130921_C12orf65_83,7,4,2,1,3
ENSG00000130921_C12orf65_84,4,9,5,0,2
ENSG00000130921_C12orf65_85,8,10,3,0,2
ENSG00000130921_C12orf65_86,12,6,2,2,3
ENSG00000130921_C12orf65_87,10,6,1,0,1
ENSG00000130921_C12orf65_88,2,5,0,0,1
ENSG00000130921_C12orf65_89,4,11,1,1,6
ENSG00000130921_C12orf65_90,10,27,1,1,5
ENSG00000130921_C12orf65_91,8,35,2,2,1
ENSG00000130921_C12orf65_92,11,26,3,1,3
ENSG00000130921_C12orf65_93,9,38,4,4,3
ENSG00000130921_C12orf65_94,0,32,1,2,6
ENSG00000130921_C12orf65_95,1,34,0,1,1
ENSG00000130921_C12orf65_96,2,50,1,1,1
ENSG00000130921_C12orf65_97,1,48,4,3,2
ENSG00000130921_C12orf65_98,2,46,3,0,1
ENSG00000130921_C12orf65_99,0,45,0,2,0
ENSG00000130921_C12orf65_100,1,34,1,0,1
ENSG00000130921_C12orf65_101,1,45,1,1,0
ENSG00000130921_C12orf65_102,0,40,2,0,1
ENSG00000130921_C12orf65_103,0,23,0,0,1
ENSG00000130921_C12orf65_104,0,7,0,0,0
ENSG00000130921_C12orf65_105,0,13,1,1,0
ENSG00000130921_C12orf65_106,0,39,1,5,1
ENSG00000130921_C12orf65_107,2,64,1,5,1
ENSG00000130921_C12orf65_108,2,60,1,2,1
ENSG00000130921_C12orf65_109,3,67,0,1,1
ENSG00000130921_C12orf65_110,6,85,6,1,4
ENSG00000130921_C12orf65_111,4,63,5,1,3
ENSG00000130921_C12orf65_112,3,28,1,1,2
ENSG00000130921_C12orf65_113,5,57,2,0,6
ENSG00000130921_C12orf65_114,7,51,2,0,8
ENSG00000130921_C12orf65_115,3,23,0,1,4
ENSG00000130921_C12orf65_116,5,4,0,0,1
ENSG00000130921_C12orf65_117,4,1,1,0,0
ENSG00000130921_C12orf65_118,9,11,0,0,1
ENSG00000130921_C12orf65_119,15,25,2,0,5
ENSG00000130921_C12orf65_120,12,17,5,0,8
ENSG00000130921_C12orf65_121,15,20,2,0,8
ENSG00000130921_C12orf65_122,17,14,3,1,10
ENSG00000130921_C12orf65_123,16,15,3,2,11
ENSG00000130921_C12orf65_124,27,10,7,2,15
ENSG00000130921_C12orf65_125,21,9,12,1,13
ENSG00000130921_C12orf65_126,6,1,1,0,3
ENSG00000130921_C12orf65_127,0,0,0,0,1
ENSG00000130921_C12orf65_128,5,0,2,1,6
ENSG00000130921_C12orf65_129,6,3,3,2,2
ENSG00000130921_C12orf65_130,0,3,1,1,3
ENSG00000130921_C12orf65_131,1,1,0,1,1
ENSG00000130921_C12orf65_132,3,1,2,0,4
ENSG00000130921_C12orf65_133,4,2,2,2,6
ENSG00000130921_C12orf65_134,6,2,3,3,11
ENSG00000130921_C12orf65_135,2,0,0,0,3
ENSG00000130921_C12orf65_136,2,1,1,0,3
ENSG00000130921_C12orf65_137,1,1,1,0,4
ENSG00000130921_C12orf65_138,6,1,2,0,6
ENSG00000130921_C12orf65_139,2,1,2,1,2
ENSG00000130921_C12orf65_140,4,0,0,1,0
ENSG00000130921_C12orf65_141,3,0,0,0,1
ENSG00000130921_C12orf65_142,3,1,0,2,4
ENSG00000130921_C12orf65_143,2,0,1,0,3
ENSG00000130921_C12orf65_144,0,0,2,0,1
ENSG00000130921_C12orf65_145,3,1,0,0,1
ENSG00000130921_C12orf65_146,10,3,0,0,6
ENSG00000130921_C12orf65_147,9,3,3,2,7
ENSG00000130921_C12orf65_148,5,2,2,0,7
ENSG00000130921_C12orf65_149,4,2,2,0,12
ENSG00000130921_C12orf65_150,7,3,0,1,6
ENSG00000130921_C12orf65_151,3,2,4,1,0
ENSG00000130921_C12orf65_152,3,1,1,0,0
ENSG00000130921_C12orf65_153,3,3,2,0,4
ENSG00000130921_C12orf65_154,7,6,3,0,9
ENSG00000130921_C12orf65_155,3,5,2,0,9
ENSG00000130921_C12orf65_156,4,4,2,0,8
ENSG00000130921_C12orf65_157,2,1,2,0,4
ENSG00000130921_C12orf65_158,4,3,3,0,14
ENSG00000130921_C12orf65_159,6,2,2,0,7
ENSG00000130921_C12orf65_160,2,1,2,0,7
ENSG00000130921_C12orf65_161,1,1,0,0,7
ENSG00000130921_C12orf65_162,0,1,1,0,3
ENSG00000130921_C12orf65_163,1,1,0,0,2
ENSG00000130921_C12orf65_164,2,1,4,1,5
ENSG00000130921_C12orf65_165,1,0,1,0,2
ENSG00000130921_C12orf65_166,0,0,0,0,0
ENSG00000130921_C12orf65_167,1,0,0,0,0
ENSG00000130921_C12orf65_168,0,0,0,0,1
ENSG00000130921_C12orf65_169,1,1,4,1,3
ENSG00000130921_C12orf65_170,1,1,6,0,5
ENSG00000130921_C12orf65_171,2,1,1,1,5
ENSG00000130921_C12orf65_172,4,2,2,1,4
ENSG00000130921_C12orf65_173,0,0,0,1,0
ENSG00000130921_C12orf65_174,2,0,1,1,0
ENSG00000130921_C12orf65_175,5,1,1,0,5
ENSG00000130921_C12orf65_176,3,0,2,2,11
ENSG00000130921_C12orf65_177,1,0,0,1,8
ENSG00000130921_C12orf65_178,1,0,2,0,6
ENSG00000130921_C12orf65_179,2,0,2,0,2
ENSG00000130921_C12orf65_180,0,0,4,2,2
ENSG00000130921_C12orf65_181,0,1,0,0,3
ENSG00000130921_C12orf65_182,4,1,1,0,9
ENSG00000130921_C12orf65_183,2,1,0,2,3
ENSG00000130921_C12orf65_184,4,3,1,0,2
ENSG00000130921_C12orf65_185,4,3,1,1,4
ENSG00000130921_C12orf65_186,1,0,0,0,0
ENSG00000130921_C12orf65_187,0,0,1,0,1
ENSG00000130921_C12orf65_188,4,0,2,0,5
ENSG00000130921_C12orf65_189,6,1,1,2,8
ENSG00000130921_C12orf65_190,9,3,2,2,10
ENSG00000130921_C12orf65_191,4,5,2,1,5
ENSG00000130921_C12orf65_192,4,3,3,0,5
ENSG00000130921_C12orf65_193,6,2,3,1,3
ENSG00000130921_C12orf65_194,10,1,2,1,8
ENSG00000130921_C12orf65_195,8,2,3,0,8
ENSG00000130921_C12orf65_196,7,2,2,0,4
ENSG00000130921_C12orf65_197,5,3,1,0,7
ENSG00000130921_C12orf65_198,6,2,4,1,7
ENSG00000130921_C12orf65_199,2,3,3,1,7
ENSG00000130921_C12orf65_200,2,0,0,1,10
ENSG00000130935_NOL11_1,1,0,2,1,1
ENSG00000130935_NOL11_2,3,0,1,1,0
ENSG00000130935_NOL11_3,0,1,1,2,2
ENSG00000130935_NOL11_4,4,2,2,0,1
ENSG00000130935_NOL11_5,8,4,1,0,0
ENSG00000130935_NOL11_6,12,5,1,3,1
ENSG00000130935_NOL11_7,13,2,2,2,0
ENSG00000130935_NOL11_8,14,2,3,1,1
ENSG00000130935_NOL11_9,18,5,0,2,1
ENSG00000130935_NOL11_10,14,7,1,1,0
ENSG00000130935_NOL11_11,6,6,0,1,0
ENSG00000130935_NOL11_12,5,5,1,0,0
ENSG00000130935_NOL11_13,2,0,1,0,0
ENSG00000130935_NOL11_14,0,1,0,0,0
ENSG00000130935_NOL11_15,1,2,0,0,1
ENSG00000130935_NOL11_16,1,2,3,2,0
ENSG00000130935_NOL11_17,3,0,1,2,0
ENSG00000130935_NOL11_18,1,0,0,0,0
ENSG00000130935_NOL11_19,2,0,1,0,2
ENSG00000130935_NOL11_20,1,2,0,1,2
ENSG00000130935_NOL11_21,2,1,0,1,2
ENSG00000130935_NOL11_22,6,0,0,0,2
ENSG00000130935_NOL11_23,2,0,0,1,0
ENSG00000130935_NOL11_24,0,0,1,2,0
ENSG00000130935_NOL11_25,0,0,1,1,1
ENSG00000130935_NOL11_26,2,0,0,2,2
ENSG00000130935_NOL11_27,3,1,1,0,0
ENSG00000130935_NOL11_28,4,1,1,3,1
ENSG00000130935_NOL11_29,1,1,1,2,0
ENSG00000130935_NOL11_30,0,1,3,0,0
ENSG00000130935_NOL11_31,0,0,2,0,1
ENSG00000130935_NOL11_32,2,0,1,2,0
ENSG00000130935_NOL11_33,0,0,4,2,1
ENSG00000130935_NOL11_34,0,0,3,2,1
ENSG00000130935_NOL11_35,2,1,2,2,0
ENSG00000130935_NOL11_36,2,0,2,0,0
ENSG00000130935_NOL11_37,1,0,1,0,0
ENSG00000130935_NOL11_38,1,0,0,0,0
ENSG00000130935_NOL11_39,0,0,1,2,0
ENSG00000130935_NOL11_40,0,1,1,3,0
ENSG00000130935_NOL11_41,0,0,1,1,1
ENSG00000130935_NOL11_42,1,1,1,1,1
ENSG00000130935_NOL11_43,1,1,2,0,1
ENSG00000130935_NOL11_44,4,0,1,0,1
ENSG00000130935_NOL11_45,3,0,2,2,0
ENSG00000130935_NOL11_46,4,1,2,1,0
ENSG00000130935_NOL11_47,4,2,2,2,0
ENSG00000130935_NOL11_48,1,0,2,1,1
ENSG00000130935_NOL11_49,1,1,2,0,0
ENSG00000130935_NOL11_50,1,1,2,0,0
ENSG00000130935_NOL11_51,0,0,1,1,2
ENSG00000130935_NOL11_52,0,0,7,1,1
ENSG00000130935_NOL11_53,0,0,6,0,2
ENSG00000130935_NOL11_54,0,1,10,1,0
ENSG00000130935_NOL11_55,0,1,7,0,1
ENSG00000130935_NOL11_56,0,2,4,1,0
ENSG00000130935_NOL11_57,2,2,6,1,1
ENSG00000130935_NOL11_58,1,2,4,0,1
ENSG00000130935_NOL11_59,1,1,1,1,1
ENSG00000130935_NOL11_60,0,0,1,0,0
ENSG00000130935_NOL11_61,0,0,2,0,1
ENSG00000130935_NOL11_62,0,0,0,0,0
ENSG00000130935_NOL11_63,0,1,3,0,2
ENSG00000130935_NOL11_64,3,1,0,1,0
ENSG00000130935_NOL11_65,2,2,0,3,2
ENSG00000130935_NOL11_66,0,1,4,0,0
ENSG00000130935_NOL11_67,0,2,4,0,0
ENSG00000130935_NOL11_68,1,1,2,0,1
